propertyCode,nom_comar,municipality,price_true,price_pred,abs_error,idealista_url,undervaluation_pct,y_pred_log,y_true_log,res_log,res_zscore,priority_score
108829339,Maresme,Mataró,330001.0000000001,468119.3966354168,138118.39663541666,https://www.idealista.com/inmueble/108829339/,29.504950580585913,13.0564786633778,12.706850963741102,0.34962769963669693,1.4807959314110424,65.07734334874141
108818470,Maresme,Mataró,330001.0000000001,468119.3966354168,138118.39663541666,https://www.idealista.com/inmueble/108818470/,29.504950580585913,13.0564786633778,12.706850963741102,0.34962769963669693,1.4807959314110424,65.07734334874141
108842486,Barcelonès,Badalona,120001.00000000025,170209.5374895051,50208.53748950486,https://www.idealista.com/inmueble/108842486/,29.498075272427464,12.044785530505013,11.695255355062796,0.3495301754422169,1.4803828822431697,65.06013915799431
102888367,Berguedà,Berga,130001.00000000032,184275.78446579818,54274.78446579786,https://www.idealista.com/inmueble/102888367/,29.453020440605602,12.124188743087084,11.775297421715829,0.348891321371255,1.4776771111900502,64.94742764412543
108793157,Barcelonès,Barcelona,210001.0,297668.71963488596,87667.71963488596,https://www.idealista.com/inmueble/108793157/,29.45143841194241,12.60373646803646,12.25486757159303,0.348868896443431,1.4775821337557151,64.94347090103113
108182074,Barcelonès,Barcelona,169901.00000000003,240553.71102753264,70652.71102753261,https://www.idealista.com/inmueble/108182074/,29.370867207052164,12.390698674269181,12.042971193457888,0.3477274808112938,1.4727478382297197,64.74204219182809
108895074,Barcelonès,Hospitalet de Llobregat,259001.0,366686.4503047464,107685.4503047464,https://www.idealista.com/inmueble/108895074/,29.367174657054004,12.812262403021531,12.464587201678082,0.3476752013434492,1.4725264163476406,64.73281475036701
108819233,Barcelonès,Barcelona,185001.00000000006,261697.07855775082,76696.07855775076,https://www.idealista.com/inmueble/108819233/,29.30719707703027,12.474942925130557,12.128116509451258,0.34682641567929906,1.4689315113689458,64.58298329498956
108898987,Baix Llobregat,Olesa de Montserrat,157260.99999999977,222421.43895891838,65160.43895891862,https://www.idealista.com/inmueble/108898987/,29.295934449445703,12.312329234909132,11.965662124421383,0.3466671104877488,1.4682567980102919,64.55485805492074
96922998,Vallès Oriental,Castellterçol,250001.00000000023,353283.11337923334,103282.11337923311,https://www.idealista.com/inmueble/96922998/,29.234942024631803,12.775025035372872,12.429220196836384,0.3458048385364876,1.464604773875693,64.40260263351306
108820899,Barcelonès,Barcelona,260000.9999999998,367298.2436690414,107297.24366904158,https://www.idealista.com/inmueble/108820899/,29.212566495614144,12.813929450062162,12.468440756144114,0.34548869391804793,1.4632657905365316,64.34677026302583
108834727,Garraf,Cubelles,380000.99999999924,536809.5699339131,156808.56993391382,https://www.idealista.com/inmueble/108834727/,29.211209843598468,13.193398692226436,12.847929163278051,0.3454695289483851,1.4631846201683605,64.34338549556973
108886817,Bages,Sallent,130001.00000000032,183236.80137170918,53235.80137170886,https://www.idealista.com/inmueble/108886817/,29.053007350699257,12.118534591898252,11.775297421715829,0.34323717018242306,1.4537297978487291,63.94899908095135
108888539,Vallès Occidental,Terrassa,100001.00000000004,140842.3203306619,40841.32033066185,https://www.idealista.com/inmueble/108888539/,28.99790363775379,11.855396248074076,11.51293546492023,0.34246078315384665,1.4504415264837576,63.81177834094038
108058942,Barcelonès,Badalona,101000.99999999984,142231.09295141275,41230.09295141291,https://www.idealista.com/inmueble/108058942/,28.988101051503154,11.86520842892913,11.52288569676448,0.34232273216465003,1.4498568321264682,63.78737569984625
108818601,Barcelonès,Barcelona,229001.00000000006,322286.4485353617,93285.44853536162,https://www.idealista.com/inmueble/108818601/,28.944887059105195,12.683196020799063,12.34148164933907,0.34171437145999306,1.4472802111744598,63.67982727660743
107937312,Barcelonès,Barcelona,124000.99999999984,174447.5290372653,50446.52903726547,https://www.idealista.com/inmueble/107937312/,28.917881104804376,12.069379282211168,11.728044909070784,0.3413343731403842,1.4456707850157071,63.61264032383427
108908254,Maresme,Cabrils,372000.9999999992,523252.6879636398,151251.6879636406,https://www.idealista.com/inmueble/108908254/,28.906050832203448,13.167819777349308,12.826651821423711,0.3411679559255969,1.4449659497442746,63.58321407487065
108900502,Vallès Occidental,Sabadell,145001.00000000012,203733.71713690532,58732.71713690521,https://www.idealista.com/inmueble/108900502/,28.828177270941314,12.224569112017175,11.884495917930655,0.3400731940865196,1.440329249394576,63.3896015714962
108882291,Vallès Occidental,Rubí,340000.99999999994,477689.12797094067,137688.12797094072,https://www.idealista.com/inmueble/108882291/,28.823793531955104,13.07671544000443,12.73670383776449,0.3400116022399402,1.4400683863224635,63.37870706204247
108816571,Baix Llobregat,Viladecans,271001.0000000007,380273.3930424992,109272.3930424985,https://www.idealista.com/inmueble/108816571/,28.7352191980169,12.848645728393615,12.509877789891933,0.3387679385016824,1.4348010342060002,63.15868446479183
